Skin_Type,Skin_Color,Skin_Problems,Skin_Sensitivity,Skin_Oil_Level,Acne,Skin_Dryness,Lifestyle,Age
Normal,0,2,2,3,2,6,1,34
Normal,0,4,5,3,3,5,1,33
Normal,4,4,5,5,2,5,0,27
Normal,2,3,5,4,2,6,0,52
Normal,1,4,2,3,3,6,1,42
Normal,4,3,2,4,3,5,1,55
Normal,2,3,5,3,1,3,2,41
Normal,0,4,5,3,0,5,2,15
Normal,0,2,2,4,3,3,0,41
Normal,2,5,3,3,2,3,0,36
Normal,1,5,2,6,2,3,3,43
Normal,0,2,4,4,1,5,3,51
Normal,2,5,4,5,1,6,0,39
Normal,4,3,4,4,0,3,1,58
Normal,3,4,3,6,4,4,0,35
Normal,0,2,4,4,1,3,0,52
Normal,2,2,2,3,0,3,2,20
Normal,0,3,4,4,0,3,0,35
Normal,1,3,5,4,4,3,2,33
Normal,4,3,3,3,3,5,2,21
Normal,0,3,4,4,2,5,1,54
Normal,4,4,4,6,1,5,0,29
Normal,0,2,5,4,0,3,3,20
Normal,2,3,5,4,4,5,3,31
Normal,0,2,5,4,3,5,3,31
Normal,4,5,4,3,4,3,1,17
Normal,0,2,2,4,2,3,0,46
Normal,2,3,3,6,2,6,0,31
Normal,3,3,5,3,1,4,1,51
Normal,2,3,3,3,4,5,3,28
Normal,3,4,5,4,3,6,0,32
Normal,4,4,3,3,2,6,0,42
Normal,3,4,2,3,2,3,2,47
Normal,2,2,4,4,4,3,1,43
Normal,3,3,2,5,3,6,2,26
Normal,4,5,4,5,2,4,1,28
Normal,1,5,2,6,3,4,1,25
Normal,4,5,5,4,2,3,3,50
Normal,1,2,5,6,1,6,2,23
Normal,1,3,5,3,0,6,0,60
Normal,0,4,2,5,2,6,3,52
Normal,2,3,5,3,1,6,3,60
Normal,2,5,2,6,0,5,1,45
Normal,0,4,4,6,4,4,1,60
Normal,3,2,5,5,0,3,2,41
Normal,4,3,3,5,1,3,3,30
Normal,1,3,2,4,0,4,1,50
Normal,2,3,5,6,3,3,3,30
Normal,3,4,2,4,1,3,2,43
Normal,4,3,3,3,0,5,0,52
Normal,1,5,5,6,0,6,1,59
Normal,4,4,4,3,0,3,2,57
Normal,0,5,4,3,1,3,0,55
Normal,1,3,4,4,4,3,1,53
Normal,1,4,3,3,2,3,3,60
Normal,4,3,4,3,0,6,0,17
Normal,3,2,5,3,1,4,2,37
Normal,3,3,2,5,2,3,3,44
Normal,4,5,2,5,3,4,1,23
Normal,4,4,4,3,0,5,3,45
Normal,4,3,3,4,1,5,3,48
Normal,1,5,2,4,0,6,1,21
Normal,3,5,2,4,1,6,0,39
Normal,0,4,3,6,0,5,3,31
Normal,4,5,2,3,0,5,3,28
Normal,2,2,4,6,3,3,3,31
Normal,1,3,4,4,3,5,2,22
Normal,0,4,2,6,3,4,3,22
Normal,4,3,2,6,2,4,0,16
Normal,4,4,5,6,2,6,2,50
Normal,1,3,5,6,0,3,2,44
Normal,2,5,3,6,1,6,3,18
Normal,3,2,4,5,4,6,3,53
Normal,3,5,2,5,2,5,0,36
Normal,3,5,5,5,0,6,1,24
Normal,4,2,5,3,4,5,3,58
Normal,4,4,2,5,3,6,1,52
Normal,3,2,5,6,2,3,2,40
Normal,2,5,2,3,2,3,3,33
Normal,3,2,3,3,0,4,3,49
Normal,3,5,3,6,2,3,2,18
Normal,3,4,4,5,2,3,0,58
Normal,4,2,3,3,3,3,1,28
Normal,4,3,5,3,1,6,2,33
Normal,1,2,5,5,3,6,1,45
Normal,3,4,3,5,0,6,1,54
Normal,0,3,4,5,2,6,1,51
Normal,4,2,2,4,2,4,3,19
Normal,0,2,2,3,0,5,3,25
Normal,4,2,5,6,3,5,1,60
Normal,3,5,2,5,4,4,2,33
Normal,4,2,5,6,4,6,2,17
Normal,1,5,5,3,0,4,2,59
Normal,3,2,3,4,3,3,3,25
Normal,1,4,5,3,4,4,0,18
Normal,4,2,4,5,4,4,1,16
Normal,3,5,4,6,0,3,1,56
Normal,0,5,5,3,4,3,3,45
Normal,3,2,2,6,0,6,0,50
Normal,3,4,4,4,3,3,2,44
Normal,2,5,4,3,4,5,2,22
Normal,3,4,3,5,1,4,1,48
Normal,3,3,4,6,2,3,1,39
Normal,0,5,2,4,3,6,1,23
Normal,3,4,2,3,1,5,2,57
Normal,4,3,4,4,4,3,1,31
Normal,4,2,4,4,3,4,1,19
Normal,2,2,3,3,2,3,1,41
Normal,0,2,3,5,0,5,1,54
Normal,4,4,2,5,4,3,2,23
Normal,0,4,4,3,0,5,0,42
Normal,2,3,3,4,2,6,2,53
Normal,4,3,4,3,1,3,2,32
Normal,4,5,4,6,3,5,0,34
Normal,0,3,2,5,1,5,1,49
Normal,3,3,2,6,1,5,2,30
Normal,1,3,4,3,3,6,2,25
Normal,1,4,5,6,4,3,1,28
Normal,3,5,5,6,0,3,2,29
Normal,3,3,5,3,3,6,1,23
Normal,4,4,4,5,0,3,3,59
Normal,4,4,5,3,3,6,0,57
Normal,2,4,2,3,1,5,1,49
Normal,2,2,2,3,2,3,3,38
Normal,3,5,5,5,4,5,3,27
Normal,0,3,2,4,0,6,0,22
Normal,3,4,4,6,4,3,3,19
Normal,1,3,4,4,2,5,3,15
Normal,0,5,4,4,1,5,1,49
Normal,1,5,3,6,2,4,2,16
Normal,3,5,2,3,1,6,2,60
Normal,3,2,2,5,0,5,1,26
Normal,0,2,4,5,3,3,3,28
Normal,2,3,3,6,0,5,3,58
Normal,4,2,2,6,0,6,0,52
Normal,3,2,3,6,0,5,2,30
Normal,0,4,4,3,3,6,2,21
Normal,0,3,3,3,4,5,2,37
Normal,3,4,5,4,3,5,0,26
Normal,0,4,5,5,4,3,1,21
Normal,1,3,4,5,4,6,1,18
Normal,0,4,2,5,4,4,0,50
Normal,3,2,4,6,2,5,0,46
Normal,0,3,5,5,4,6,0,34
Normal,0,2,5,3,3,3,0,28
Normal,2,4,3,3,0,4,3,38
Normal,4,3,3,6,4,3,3,43
Normal,3,4,5,6,4,4,1,51
Normal,1,2,4,4,4,6,2,33
Normal,4,4,2,4,0,6,2,22
Normal,1,4,5,6,0,6,0,34
Normal,0,4,5,4,3,3,0,33
Normal,1,3,2,4,0,3,0,24
Normal,3,3,3,6,1,5,0,26
Normal,4,4,3,4,3,3,3,37
Normal,4,3,3,4,3,6,3,17
Normal,1,3,2,3,3,6,0,59
Normal,4,5,5,4,3,4,3,42
Normal,3,2,2,5,1,5,3,55
Normal,0,2,2,4,0,6,3,46
Normal,2,2,2,6,1,5,0,35
Normal,1,4,2,4,1,5,0,40
Normal,4,4,2,4,1,6,0,36
Normal,3,2,5,5,1,6,3,48
Normal,3,5,4,5,0,3,1,39
Normal,3,4,5,6,4,3,0,51
Normal,0,5,5,6,0,3,2,25
Normal,1,5,2,3,1,3,1,55
Normal,2,5,4,6,2,3,2,44
Normal,1,2,5,6,2,4,1,48
Normal,2,3,4,6,4,5,3,48
Normal,0,4,3,4,2,4,2,54
Normal,2,4,3,5,2,3,0,24
Normal,0,5,4,6,1,5,0,52
Normal,4,5,4,6,1,6,1,50
Normal,1,5,3,6,2,3,0,58
Normal,1,3,2,4,2,3,3,28
Normal,0,4,5,5,0,5,3,51
Normal,4,2,5,3,2,6,0,22
Normal,0,2,3,6,4,6,1,23
Normal,1,5,3,3,0,5,1,51
Normal,1,2,4,4,0,3,1,18
Normal,3,2,4,4,4,6,2,21
Normal,3,3,3,6,4,6,1,35
Normal,0,2,5,3,3,5,3,56
Normal,3,5,3,4,3,5,0,34
Normal,2,2,5,3,0,5,0,27
Normal,1,3,4,4,2,6,2,37
Normal,2,3,4,5,3,3,1,47
Normal,4,4,3,5,4,3,0,42
Normal,3,4,4,4,3,5,3,57
Normal,3,4,4,6,2,5,1,49
Normal,3,2,4,5,0,5,3,32
Normal,2,4,5,5,1,6,3,15
Normal,3,3,5,6,1,6,2,36
Normal,0,5,5,4,1,5,1,32
Normal,2,4,4,6,0,3,2,36
Normal,1,2,4,5,4,4,0,23
Normal,1,4,5,6,4,6,1,40
Normal,4,2,2,6,2,3,3,42
Normal,0,5,3,4,2,5,3,34
Normal,0,3,5,6,0,5,3,34
Normal,3,3,4,5,2,4,0,25
Normal,3,2,3,6,0,4,1,60
Normal,3,5,4,3,2,5,3,22
Normal,0,4,4,3,4,6,0,24
Normal,0,5,2,5,0,4,2,46
Normal,4,4,4,4,3,5,0,35
Normal,0,3,4,6,3,4,2,29
Normal,1,2,4,4,4,5,3,20
Normal,1,4,5,4,2,5,2,35
Normal,3,2,2,4,4,5,1,50
Normal,0,2,2,5,0,3,2,52
Normal,0,3,4,4,3,6,2,24
Normal,3,5,3,4,4,6,2,29
Normal,0,2,3,3,2,6,1,41
Normal,0,5,2,3,1,6,3,21
Normal,4,2,2,4,4,4,1,17
Normal,3,4,3,5,3,4,0,19
Normal,1,3,3,5,0,4,3,54
Normal,0,2,4,4,4,4,0,28
Normal,3,2,5,5,1,4,2,52
Normal,4,3,2,6,3,3,1,29
Normal,0,3,2,3,4,5,1,51
Normal,2,5,3,3,3,6,2,46
Normal,0,3,2,3,0,6,0,44
Normal,3,4,3,6,1,5,0,53
Normal,3,3,5,6,4,5,0,46
Normal,3,4,2,4,1,5,3,44
Normal,0,3,5,3,4,5,2,34
Normal,1,3,2,5,1,4,0,22
Normal,3,3,3,4,0,4,1,49
Normal,4,2,4,3,3,4,0,58
Normal,1,5,4,4,2,4,1,54
Normal,3,5,3,4,0,5,2,40
Normal,2,5,5,3,2,3,0,17
Normal,2,3,3,4,4,5,1,19
Normal,2,5,2,3,1,3,0,37
Normal,1,4,4,6,2,4,0,17
Normal,3,4,2,4,0,5,2,30
Normal,0,3,4,5,0,5,0,54
Normal,3,5,5,6,0,4,1,57
Normal,4,4,4,6,2,5,0,31
Normal,1,4,5,3,1,3,2,24
Normal,1,5,2,6,3,6,2,50
Normal,1,3,3,4,3,4,3,24
Normal,0,3,3,5,1,4,3,28
Normal,1,2,3,4,2,4,0,17
Normal,4,3,3,5,0,5,0,36
Normal,0,4,5,5,0,6,0,58
Normal,2,2,3,6,2,6,3,19
Normal,0,5,4,5,0,6,1,24
Normal,4,5,5,4,0,4,1,40
Normal,0,2,2,5,0,6,0,35
Normal,3,3,4,3,0,3,0,44
Normal,2,5,4,5,2,4,2,32
Normal,1,2,2,3,2,6,3,41
Normal,3,5,5,6,1,4,3,20
Normal,1,4,5,5,4,6,2,20
Normal,2,3,4,6,4,4,1,51
Normal,3,5,5,6,2,4,0,55
Normal,4,5,2,6,4,6,2,18
Normal,0,4,5,4,3,4,1,36
Normal,1,2,4,3,1,3,1,36
Normal,1,3,2,5,4,5,2,36
Normal,3,3,3,4,2,3,0,36
Normal,1,2,4,3,1,4,3,53
Normal,2,2,2,6,1,4,3,18
Normal,0,2,2,6,3,6,2,45
Normal,3,5,4,3,0,5,3,42
Normal,3,2,2,3,3,3,3,31
Normal,1,3,3,4,2,3,3,47
Normal,1,3,3,4,4,4,2,37
Normal,2,5,2,3,4,4,0,58
Normal,1,4,5,6,1,3,3,44
Normal,1,4,5,4,2,6,3,54
Normal,0,5,2,3,1,4,3,38
Normal,3,4,5,3,1,5,3,17
Normal,2,2,2,6,4,4,2,41
Normal,1,4,2,6,4,4,0,53
Normal,4,3,4,5,2,3,3,17
Normal,3,3,5,5,2,3,1,21
Normal,2,2,5,3,1,5,3,27
Normal,3,5,5,6,3,5,3,41
Normal,3,4,3,6,1,4,2,48
Normal,4,4,3,3,4,6,1,16
Normal,3,3,5,3,2,6,0,20
Normal,2,2,3,3,4,5,1,41
Normal,2,5,5,4,2,6,2,45
Normal,3,2,2,3,4,3,2,32
Normal,2,2,2,6,0,3,1,59
Normal,0,3,3,3,0,5,3,55
Normal,1,4,5,6,4,6,1,35
Normal,4,4,2,3,3,3,1,58
Normal,1,4,5,6,2,6,1,28
Normal,3,4,3,4,0,6,0,22
Normal,4,3,3,4,4,3,2,31
Normal,4,5,4,4,0,4,3,51
Normal,4,2,2,6,2,6,0,21
Normal,2,5,3,3,4,3,0,37
Normal,0,2,2,3,3,5,1,38
Normal,2,5,4,5,1,5,0,27
Normal,0,4,5,5,0,6,2,56
Normal,4,3,4,5,1,3,0,25
Normal,2,2,5,6,3,3,0,23
Normal,1,4,2,4,0,6,0,31
Normal,3,5,5,3,1,6,0,29
Normal,3,2,3,6,4,6,1,59
Normal,4,3,5,6,4,4,0,35
Normal,0,3,3,3,2,6,0,32
Normal,0,4,4,5,1,6,0,35
Normal,0,5,2,4,0,4,1,15
Normal,0,4,4,3,3,3,2,59
Normal,4,2,3,4,3,6,1,53
Normal,2,4,4,4,3,3,2,50
Normal,1,3,2,4,2,5,1,39
Normal,2,2,2,5,2,3,2,32
Normal,2,2,3,3,1,4,1,51
Normal,2,2,2,6,0,3,3,39
Normal,4,3,2,6,0,3,2,19
Normal,3,3,5,4,4,6,1,60
Normal,1,5,4,6,3,6,2,15
Normal,3,2,5,4,3,3,2,17
Normal,0,3,4,4,2,3,0,50
Normal,3,2,2,4,2,3,1,45
Normal,4,4,2,5,2,5,3,30
Normal,0,4,3,6,1,5,3,15
Normal,1,4,5,5,4,3,3,21
Normal,3,4,5,6,0,5,3,33
Normal,4,5,5,4,1,3,3,31
Normal,1,4,4,3,0,6,0,27
Normal,1,2,5,5,2,3,0,41
Normal,1,2,4,5,0,4,2,25
Normal,3,4,5,3,2,6,2,26
Normal,2,5,3,4,2,4,2,38
Normal,1,4,3,3,0,4,1,59
Normal,3,4,5,6,3,3,1,57
Normal,1,3,2,6,3,3,2,57
Normal,2,4,5,5,2,6,1,47
Normal,3,4,3,5,1,4,2,51
Normal,3,4,2,3,1,6,2,18
Normal,1,5,2,4,1,4,2,38
Normal,1,2,3,5,0,6,2,54
Normal,3,3,3,3,0,6,1,48
Normal,3,5,5,4,3,3,0,27
Normal,2,3,5,4,2,3,3,30
Normal,2,5,4,3,0,6,2,57
Normal,4,5,2,3,4,6,0,54
Normal,1,3,2,4,2,3,2,49
Normal,4,5,2,4,3,3,3,39
Normal,0,4,3,5,3,6,3,16
Normal,3,3,5,6,2,4,0,24
Normal,3,5,4,4,1,4,1,54
Normal,2,2,3,6,0,3,1,56
Normal,1,5,5,6,3,5,1,20
Normal,0,5,4,6,3,6,0,16
Normal,1,5,5,6,0,4,2,54
Normal,3,5,2,3,4,5,3,39
Normal,2,3,5,3,4,3,2,21
Normal,2,3,5,4,2,5,3,29
Normal,2,4,4,6,3,4,0,18
Normal,1,4,4,5,0,6,1,25
Normal,2,4,3,3,4,5,1,38
Normal,4,5,3,6,0,4,1,52
Normal,2,4,2,5,2,3,1,55
Normal,1,5,4,3,1,5,1,35
Normal,1,3,4,5,2,5,1,47
Normal,3,5,5,4,1,3,2,39
Normal,4,2,2,5,1,4,2,47
Normal,4,2,4,6,2,3,0,21
Normal,3,5,4,5,1,3,3,48
Normal,4,5,5,4,2,6,2,43
Normal,4,4,4,4,4,6,0,49
Normal,2,4,4,6,0,4,3,19
Normal,2,5,2,6,4,3,0,19
Normal,4,4,2,6,0,5,1,29
Normal,3,5,2,3,3,6,0,34
Normal,4,4,3,3,3,4,3,15
Normal,1,2,2,6,1,3,2,54
Normal,0,3,5,4,3,3,1,50
Normal,4,3,2,4,0,6,2,43
Normal,2,2,5,3,4,3,1,43
Normal,3,3,2,3,2,3,0,20
Normal,1,4,5,5,4,4,3,57
Normal,0,4,4,6,3,3,3,53
Normal,3,2,2,5,2,4,3,24
Normal,0,3,5,6,4,5,1,27
Normal,4,3,2,5,2,6,0,38
Normal,4,2,5,6,1,3,0,31
Normal,1,5,2,6,3,5,2,18
Normal,3,5,3,3,0,3,1,50
Normal,1,2,4,6,0,4,3,41
Normal,0,4,5,4,2,4,1,59
Normal,4,3,5,6,0,6,0,23
Normal,3,3,3,3,2,5,1,44
Normal,3,4,4,6,1,4,2,28
Normal,2,4,3,3,1,5,1,35
Normal,2,3,2,4,4,4,0,20
Normal,0,4,5,3,4,4,1,38
Normal,4,4,2,3,1,4,2,56
Normal,0,5,2,5,2,4,0,41
Normal,0,2,2,6,0,5,3,38
Normal,0,3,5,4,2,4,2,58
Normal,4,3,2,6,1,4,0,22
Normal,1,2,5,4,1,3,2,52
Normal,1,4,2,6,1,6,1,51
Normal,2,2,3,3,1,3,1,25
Normal,1,2,4,6,4,5,1,47
Normal,4,5,2,6,1,4,2,54
Normal,0,2,5,5,2,5,0,44
Normal,4,5,4,5,2,3,2,57
Normal,3,3,3,6,0,4,1,48
Normal,0,3,2,4,3,4,2,38
Normal,2,3,3,4,3,4,2,52
Normal,1,2,5,6,1,4,2,18
Normal,1,4,5,3,3,6,0,46
Normal,3,4,5,6,0,5,1,44
Normal,0,2,2,4,2,6,1,15
Normal,4,2,4,6,1,6,1,52
Normal,2,5,4,3,0,4,1,22
Normal,2,3,5,4,0,6,1,15
Normal,1,4,3,5,0,5,0,30
Normal,1,5,5,6,3,4,3,32
Normal,3,4,3,3,1,6,3,17
Normal,3,3,2,6,4,5,3,60
Normal,4,4,3,3,0,4,1,20
Normal,1,2,2,5,3,6,1,22
Normal,3,4,4,4,0,6,3,56
Normal,0,5,3,5,4,4,0,48
Normal,2,3,5,4,4,6,0,26
Normal,2,3,5,6,2,3,3,38
Normal,1,4,4,5,3,3,2,34
Normal,4,5,3,4,4,4,1,32
Normal,1,2,2,3,0,5,2,22
Normal,2,3,2,5,4,4,0,18
Normal,3,3,4,5,3,3,1,22
Normal,1,5,4,5,2,5,3,58
Normal,2,2,5,6,3,6,1,36
Normal,2,4,4,6,0,6,0,45
Normal,0,5,3,5,3,5,0,44
Normal,1,2,4,4,1,4,1,59
Normal,4,4,4,3,4,5,1,15
Normal,3,2,2,6,1,6,0,20
Normal,2,2,4,4,0,4,0,60
Normal,2,3,4,3,2,3,1,29
Normal,0,3,4,5,0,4,0,49
Normal,1,4,5,6,2,6,2,29
Normal,3,4,3,5,0,6,1,24
Normal,3,4,3,4,2,6,1,58
Normal,3,5,4,6,1,5,3,25
Normal,1,5,5,5,2,6,2,54
Normal,1,2,4,4,1,6,0,45
Normal,4,3,4,5,4,5,2,58
Normal,2,2,5,6,0,5,1,60
Normal,0,4,5,3,1,6,0,18
Normal,2,5,2,5,0,6,2,36
Normal,3,2,3,3,0,4,0,50
Normal,1,4,2,3,3,3,1,32
Normal,1,4,5,6,1,4,2,17
Normal,4,2,5,5,2,5,0,31
Normal,2,2,2,4,4,5,1,55
Normal,1,5,4,3,0,5,0,20
Normal,4,5,3,3,2,5,2,43
Normal,2,5,4,4,0,3,2,46
Normal,0,4,5,3,0,4,0,57
Normal,3,3,2,5,4,6,3,22
Normal,4,2,4,3,4,5,3,44
Normal,2,5,5,5,0,3,0,18
Normal,1,5,5,6,0,5,3,52
Normal,1,2,3,4,4,5,2,21
Normal,4,5,4,3,1,6,2,17
Normal,1,4,5,5,3,5,0,33
Normal,4,5,4,3,4,3,2,60
Normal,2,3,5,3,2,4,0,15
Normal,3,3,2,4,0,3,2,47
Normal,4,5,2,6,1,3,1,17
Normal,3,2,3,3,0,3,1,15
Normal,4,4,3,5,4,5,0,28
Normal,2,5,3,3,2,3,0,54
Normal,1,3,5,3,3,4,2,52
Normal,3,4,4,6,2,3,2,34
Normal,2,5,3,3,2,5,0,23
Normal,4,5,3,6,2,6,3,25
Normal,3,3,2,6,4,6,1,60
Normal,4,4,3,6,0,6,1,21
Normal,1,3,4,5,3,3,3,27
Normal,0,2,3,6,3,5,2,37
Normal,1,5,2,5,2,6,3,43
Normal,4,4,5,6,4,6,1,19
Normal,4,3,3,6,4,6,2,35
Normal,4,3,2,6,1,5,2,30
Normal,0,2,5,3,3,5,0,31
Normal,1,2,5,3,3,5,3,35
Normal,2,2,4,5,1,4,0,15
Normal,2,2,4,6,0,4,3,36
Normal,3,5,5,6,0,6,1,44
Normal,2,3,2,4,0,6,0,43
Normal,0,3,3,6,1,3,2,55
Normal,2,2,2,5,2,3,1,57
Normal,2,3,4,3,0,5,0,44
Normal,1,5,3,4,2,3,3,50
Normal,4,5,3,3,1,3,1,56
Normal,1,5,4,3,1,6,1,52
Normal,3,5,4,3,0,4,2,48
Normal,3,5,2,6,3,3,0,20
Normal,2,3,4,4,1,3,1,22
Normal,1,5,4,5,0,6,1,31
Normal,3,2,5,5,1,6,2,33
Normal,1,2,4,6,1,5,1,27
Normal,4,2,3,6,0,3,2,15
Normal,4,2,4,3,3,3,2,60
Normal,0,5,2,5,3,5,2,27
Normal,3,5,4,4,1,5,2,38
Normal,4,2,2,3,1,6,2,38
Normal,4,2,5,6,3,3,3,20
Normal,0,5,3,3,4,4,2,42
Normal,1,2,2,5,1,5,3,55
Normal,3,3,3,4,2,5,2,18
Normal,0,3,4,3,3,3,2,45
Normal,2,5,3,3,2,3,0,46
Normal,3,2,5,5,3,4,2,15
Normal,2,5,4,4,2,3,3,47
Normal,0,2,3,6,1,3,0,20
Normal,4,4,4,3,2,4,0,54
Normal,4,2,2,4,3,5,3,43
Normal,2,3,4,6,3,5,2,60
Normal,2,3,4,5,4,4,2,15
Normal,4,3,2,5,0,3,1,38
Normal,2,4,2,6,0,4,2,32
Normal,2,3,2,5,3,5,1,48
Normal,4,3,5,5,1,4,2,15
Normal,0,2,5,4,0,4,3,44
Normal,2,4,4,5,2,6,3,22
Normal,3,4,2,6,3,3,3,27
Normal,0,2,3,6,4,5,2,38
Normal,0,3,3,5,4,6,0,25
Normal,3,2,2,4,3,4,3,34
Normal,2,4,5,5,1,5,1,29
Normal,1,2,2,3,2,6,0,44
Normal,4,5,3,4,0,4,2,22
Normal,0,4,5,3,0,3,0,44
Normal,1,4,2,6,1,4,3,39
Normal,2,2,4,3,0,5,1,55
Normal,3,4,3,4,1,3,3,31
Normal,1,4,5,4,0,5,0,39
Normal,0,3,2,6,3,3,2,47
Normal,2,5,5,4,1,5,1,50
Normal,3,4,4,5,3,6,0,51
Normal,3,4,2,5,1,4,1,33
Normal,0,2,5,3,2,3,3,19
Normal,1,4,5,3,3,4,3,59
Normal,0,2,5,4,1,4,2,59
Normal,2,5,5,5,3,4,0,39
Normal,2,2,3,3,3,3,0,33
Normal,0,4,3,4,3,6,1,30
Normal,2,2,5,3,3,5,0,35
Normal,4,3,2,6,2,4,2,48
Normal,0,3,2,3,3,4,0,52
Normal,4,2,3,6,0,3,2,44
Normal,1,3,3,6,4,4,1,31
Normal,2,4,5,3,3,6,1,38
Normal,1,2,5,3,2,3,0,54
Normal,1,2,2,3,3,3,1,59
Normal,1,5,3,6,3,4,1,51
Normal,4,2,2,3,0,6,1,29
Normal,2,3,4,5,0,6,3,26
Normal,3,5,5,6,3,4,2,41
Normal,1,2,2,3,2,6,1,40
Normal,0,5,2,5,2,3,1,15
Normal,2,4,3,4,1,3,2,24
Normal,2,3,3,4,0,6,2,36
Normal,4,3,3,5,3,6,2,54
Normal,3,4,4,4,2,4,2,27
Normal,3,2,3,4,0,6,2,56
Normal,1,4,5,3,2,3,3,29
Normal,2,4,5,4,2,3,0,52
Normal,3,5,4,3,4,5,0,27
Normal,4,4,4,4,4,5,2,26
Normal,0,3,3,4,2,5,1,16
Normal,1,3,5,5,3,4,1,56
Normal,3,3,5,6,1,3,1,52
Normal,2,2,2,5,0,6,2,23
Normal,4,4,5,6,1,6,1,17
Normal,4,2,4,4,4,6,0,54
Normal,1,4,3,5,0,5,2,38
Normal,0,4,3,4,1,5,0,54
Normal,2,4,5,4,2,3,3,45
Normal,1,4,3,3,2,4,2,15
Normal,0,2,3,3,1,3,2,36
Normal,1,3,4,5,4,6,3,23
Normal,2,4,2,3,2,5,0,49
Normal,3,3,4,3,3,6,0,25
Normal,1,5,3,4,3,5,1,51
Normal,3,5,4,6,1,6,0,32
Normal,2,3,3,4,0,6,1,36
Normal,4,5,4,4,4,4,2,33
Normal,4,3,2,5,1,4,1,44
Normal,0,3,4,5,3,3,3,57
Normal,3,5,4,5,2,6,2,48
Normal,0,3,3,6,3,3,3,58
Normal,1,3,3,3,3,4,1,17
Normal,4,2,2,4,2,6,2,37
Normal,2,5,5,5,0,6,0,29
Normal,1,4,4,4,3,3,0,36
Normal,2,2,4,4,1,3,1,20
Normal,3,5,4,4,4,4,1,37
Normal,2,4,2,6,2,3,1,45
Normal,0,2,5,3,0,4,2,19
Normal,1,4,4,5,0,3,3,57
Normal,3,3,3,6,1,5,1,35
Normal,3,3,2,5,1,3,1,28
Normal,3,2,3,3,0,3,0,52
Normal,1,5,3,5,1,3,3,49
Normal,1,5,5,4,0,6,2,18
Normal,3,4,5,4,0,6,0,57
Normal,4,5,2,6,2,5,2,39
Normal,1,5,2,6,4,5,1,34
Normal,3,3,3,6,0,4,1,21
Normal,2,5,4,3,1,4,1,20
Normal,1,4,3,6,3,6,0,48
Normal,1,2,3,4,4,6,1,27
Normal,4,5,4,4,4,6,3,55
Normal,1,3,5,5,2,4,2,40
Normal,3,2,2,5,1,3,3,35
Normal,2,4,5,5,1,6,1,39
Normal,0,5,5,4,2,4,3,42
Normal,3,5,3,4,4,5,3,24
Normal,0,5,5,5,4,4,2,26
Normal,0,5,4,3,2,5,1,39
Normal,3,2,5,4,4,4,2,59
Normal,2,2,5,5,1,3,1,54
Normal,3,3,2,5,1,5,3,51
Normal,1,3,3,4,0,5,2,41
Normal,0,5,4,6,1,4,0,40
Normal,2,5,4,4,3,6,2,52
Normal,2,4,4,5,0,4,0,55
Normal,4,2,3,3,1,3,2,21
Normal,0,2,3,3,0,4,2,39
Normal,4,4,3,4,1,6,1,56
Normal,0,3,2,6,3,6,1,56
Normal,1,3,3,6,1,5,0,55
Normal,0,3,3,4,4,6,0,47
Normal,3,5,3,4,3,4,3,44
Normal,3,3,3,6,2,6,2,60
Normal,2,5,4,5,1,4,3,51
Normal,1,5,4,5,1,6,2,41
Normal,0,5,5,4,4,5,2,37
Normal,3,3,5,6,3,5,2,17
Normal,2,2,4,5,1,5,2,53
Normal,2,2,3,5,0,4,2,29
Normal,1,4,2,6,1,5,2,26
Normal,4,3,4,6,0,5,3,59
Normal,2,4,5,4,3,4,2,30
Normal,1,5,4,4,4,5,1,38
Normal,1,3,5,5,0,5,0,29
Normal,0,2,5,5,4,5,0,18
Normal,4,3,5,4,2,4,1,32
Normal,0,2,4,6,3,4,2,22
Normal,2,4,4,6,0,4,3,51
Normal,3,4,2,5,0,6,0,33
Normal,2,2,5,4,3,5,2,39
Normal,2,2,5,3,3,3,0,35
Normal,3,5,5,3,2,3,1,27
Normal,3,2,3,5,2,4,2,41
Normal,3,2,3,6,1,4,0,53
Normal,3,2,4,5,0,3,3,32
Normal,2,5,3,6,1,6,0,55
Normal,1,4,3,3,1,6,2,46
Normal,1,3,4,3,0,5,3,34
Normal,2,5,4,3,2,4,3,25
Normal,1,3,3,3,4,4,3,39
Normal,3,2,2,6,3,4,0,30
Normal,1,5,2,5,4,6,1,44
Normal,0,2,2,6,1,5,1,41
Normal,3,4,3,3,1,5,3,26
Normal,1,4,2,4,2,5,3,55
Normal,0,2,3,5,4,5,1,50
Normal,2,3,3,4,3,6,2,50
Normal,2,3,3,4,0,3,0,42
Normal,1,5,2,3,3,4,2,41
Normal,3,4,5,6,0,5,1,24
Normal,0,5,5,3,0,6,2,34
Normal,2,3,5,6,1,4,3,33
Normal,0,2,3,5,4,4,0,59
Normal,3,2,3,5,4,5,0,57
Normal,1,2,2,3,0,3,2,58
Normal,2,2,2,4,4,3,2,19
Normal,2,3,3,4,0,6,2,37
Normal,1,5,2,5,3,6,3,17
Normal,3,5,4,6,2,6,0,41
Normal,1,2,4,3,1,3,3,54
Normal,2,2,2,5,2,4,0,45
Normal,2,2,3,4,4,4,3,21
Normal,2,2,3,5,2,3,3,55
Normal,3,3,4,6,2,5,3,52
Normal,2,4,2,5,1,4,1,39
